Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4RtHEggWfFWknuAsRdkyku,"No.1","No.1 - The 2nd Album","BoA",2002-01-04,193226,49,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:47:34Z,"k-pop,j-pop,j-r&b","SM Entertainment",0.727,0.84,8,-4.293,1,0.0964,0.114,0,0.0621,0.807,102.993,4
spotify:track:2eEhmaLIFWdbfqhqiZnu04,"우린 제법 잘 어울려요","Melodie D’ Amour","Sung Si Kyung",2002-07-19,214000,34,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:47:34Z,"k-ballad","Genie Music Corporation",0.637,0.847,6,-6.37,0,0.0456,0.432,0.00000523,0.102,0.884,173.969,4
spotify:track:5Tfrww1bUFKgE7HjZFw7OG,"비몽","필립","KYT",2002-03-15,200133,39,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:47:34Z,"k-ballad","쿠킹뮤직",0.768,0.977,0,-2.912,0,0.038,0.0747,0.000593,0.259,0.87,140.008,4
spotify:track:4DAA64qpKvOZHlGC4VGCF2,"좋은사람","Time-Honored Voice","Park Hyo Shin",2002-09-13,236360,35,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:47:34Z,"k-ballad","Beyond Music",0.312,0.41,8,-7.59,1,0.0317,0.835,0.000478,0.38,0.157,137.111,4
spotify:track:5SrdFpkzSonMad6UjFlprc,"사랑 Two (윤도현)","라이브 카페 1 & 2","장철웅",2007-12-30,316966,0,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:47:34Z,"k-ballad","(주)스타원엔터테인먼트",0.635,0.431,0,-9.218,1,0.0258,0.61,0,0.207,0.178,139.934,4
spotify:track:7JXQOKFhZ0h8VrYdWbwM8F,"안되나요","Like A Movie","Realslow",2002-04-03,270240,43,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:47:34Z,"k-ballad","(주)YG엔터테인먼트",0.566,0.443,1,-8.09,1,0.047,0.351,0.00000139,0.103,0.184,137.934,4
spotify:track:5IV3ZaIVInfEtiHXRzpHAM,"미워도 다시 한번 : Originally Performed By 바이브 Karaoke Verison","미워도 다시 한번 : Originally Performed By 바이브","코케",2020-12-21,258847,0,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:47:34Z,"k-ballad","KoeraKaraoke",0.688,0.254,11,-18.697,1,0.0524,0.0382,0.85,0.0698,0.502,134.003,4
spotify:track:73HLj8nLVJZ0vqShX5Q1TR,"Last Scene","Absolute","Rollercoaster",2002-03-22,273813,31,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:47:34Z,"shibuya-kei,acid jazz,k-rock","Cornerstone",0.766,0.832,10,-8.301,1,0.0402,0.533,0.0036,0.137,0.979,125.009,4
spotify:track:1uRB9bYGCSvLSsF4e65UYj,"아로하","Cool Best","COOL",2004-04-19,265379,44,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:47:34Z,"k-ballad","Cool",0.529,0.754,3,-4.209,1,0.0551,0.516,0,0.197,0.538,202.018,4
spotify:track:4YeDaklVUU0TFSRsgKuO5N,"브라보 마이 라이프 (Bravo My Life)","Bravo, My Life!","SSaW",2024-10-04,263251,33,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:47:34Z,"k-ballad,k-rock,jazz fusion","SSaW Entertainment",0.344,0.6,11,-5.215,1,0.0442,0.399,0,0.575,0.274,177.425,4
