Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3xN3UkMQPosLdU6nldyxjl,"Break Away","Like The Bible","BIG MAMA",2003-02-06,259626,36,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad","YG Entertainment",0.734,0.67,10,-6.672,0,0.058,0.22,0,0.0899,0.804,84.985,4
spotify:track:0IwDO38DaBE7cMl4aLgybU,"점점","Reason 4 breathing?","Brown Eyes",2002-11-01,211520,47,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad","Genie Music Corporation, Stone Music Entertainment",0.487,0.741,9,-4.527,0,0.0355,0.183,0,0.231,0.349,82.036,4
spotify:track:0cPPyoGJkteS3kBHfsV7qE,"With Me","It's Real","Realslow",2003-08-21,210293,40,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad","YG Entertainment",0.621,0.674,0,-5.775,0,0.0491,0.312,0,0.306,0.641,86.031,4
spotify:track:0xuXybbYxNqKKD4NMr63g4,"정말 사랑했을까","Soul Free","BROWN EYED SOUL",2003-09-18,272386,38,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad","CJ E&M MUSIC",0.469,0.507,7,-6.222,1,0.0299,0.517,0,0.107,0.12,66.033,4
spotify:track:7sQaZvlFFqlBsObK8A3y0S,"Atlantis Princess","Atlantis Princess - The 3rd Album","BoA",2003-05-31,224373,48,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-pop,j-pop,j-r&b","SM Entertainment",0.738,0.919,7,-4.126,0,0.0442,0.164,0,0.0712,0.866,110.049,4
spotify:track:7H8CBvEvjxchu1KLb2uVcX,"결혼을 할 거라면","COOL 8ight","COOL",2003-07-01,223773,24,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad","COOL",0.76,0.854,11,-4.197,1,0.0511,0.254,0,0.0417,0.961,142.039,4
spotify:track:2Tfv41qZ0U3ahZiKiDBa4a,"10 Minutes","Stylish…","Lee Hyori",2003-08-13,236147,66,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-pop","DSP media",0.934,0.671,0,-7.253,1,0.0754,0.0464,0,0.085,0.869,96.371,4
spotify:track:51jiSRzeecKDqQmqm7Qm9C,"I'll Forget You - 2016 Version","REMIND","YB",2016-10-26,269000,33,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad,k-rock","디컴퍼니",0.532,0.772,7,-3.328,1,0.0345,0.00168,0,0.334,0.578,141.89,4
spotify:track:1lLtdxTq81NP89FvgulKr5,"어쩌다...","어쩌다...","YOON GUN",2003-11-12,190798,11,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad","건미디어",0.747,0.505,7,-8.642,0,0.0308,0.622,0,0.0974,0.662,111.979,4
spotify:track:3QQ8y7ufbvrksiMtYZywo1,"Miss you","Miss you","KIM BUMSOO",2002-12-11,243658,44,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad","Team Entertainment",0.527,0.311,5,-8.134,1,0.0287,0.772,0,0.069,0.134,127.997,4
spotify:track:2zlgwqw8BLX2JGB76LIFeF,"Missing You","Brother Act.","BTOB",2017-10-16,236829,58,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-pop,k-ballad","CUBE ENTERTAINMENT",0.633,0.736,7,-5.775,1,0.131,0.65,0,0.128,0.477,168.05,4
spotify:track:4t1DWpmfKVCv4ValVniwfc,"사랑합니다...","영민","Tim",2003-03-01,228946,54,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad","예전미디어",0.383,0.504,2,-5.611,1,0.0368,0.676,0,0.101,0.187,133.838,4
spotify:track:3OI27V3eZbPwXM1ySgVlaL,"Bye - Live","Festival Park Hye Kyoung Best In Live","Hye Kyoung Park",2004-03-18,238200,8,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad","Universal Music Ltd.",0.383,0.737,9,-5.168,1,0.147,0.0639,0,0.962,0.537,185.931,4
spotify:track:1WdY5akVTSQ4BgCkOweKwI,"I Think I Did","Kim Hyung Joong 1","Kim Hyung Joong",2003-02-14,270840,47,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad","SBS Contents Hub Co., Ltd.",0.596,0.711,8,-4.796,1,0.0329,0.146,0,0.0979,0.315,134.06,4
spotify:track:20tWEsVsKU6FfzXGt4IOuV,"고백","Espresso","DELISPICE",2003-01-24,323531,52,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad,k-rock","오감엔터테인먼트",0.473,0.644,6,-4.447,1,0.027,0.0588,0,0.0942,0.24,79.617,4
spotify:track:3IAIyKpuCF2JqJc9lv0LBs,"I didn’t know yet (Feat. 하림 On Harmonica)","Lee Juck","Lee Juck;하림",2003-05-13,267946,33,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad","Kakao Entertainment",0.66,0.699,6,-6.759,0,0.0326,0.049,0.0000255,0.104,0.276,77.808,4
spotify:track:0yamqkAFAmpdLNVcmJLSo8,"Never Ending Story","새벽","BOOHWAL",2002-09-01,253933,55,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad,k-rock","SM Entertainment",0.366,0.483,6,-6.602,1,0.0349,0.495,0,0.0881,0.192,122.09,4
spotify:track:2GQNIuqbHbsSJPjvp91AJg,"체념","Like The Bible","BIG MAMA",2003-02-06,299426,45,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad","YG Entertainment",0.605,0.357,8,-8.742,1,0.0365,0.261,0,0.116,0.134,135.921,4
spotify:track:1P2BaEIMFmFXKV8Zhcquud,"친구","안재욱 4집(Reds In Anjaewook 4)","안재욱",2003-03-17,280400,32,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad","RIAK",0.453,0.352,7,-7.048,1,0.0269,0.582,0.0000329,0.132,0.22,138.061,4
spotify:track:53g0eTbn3uAi8mozauiLyY,"백설공주를 사랑한 일곱번째 난장이","Second Whisper","COOL",2002-12-01,260600,15,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:04Z,"k-ballad","COOL",0.338,0.65,0,-5.567,1,0.0807,0.563,0,0.0923,0.464,139.744,4
spotify:track:10I0XvqeFkhn1whqXuMY73,"My Love","MY LOVE","Lee Seung Chul",2013-06-18,203899,45,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:05Z,"k-ballad","2013 Stone Music Entertainment, Jin&Won Music Works, Beak Entertainment",0.679,0.821,1,-5.164,1,0.0281,0.164,0,0.0922,0.54,111.983,4
spotify:track:1D7jeouzmIaZPFhS3AM5bp,"와줘","Color Of The Soul Train 1집","SE7EN",2003-12-17,268800,10,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:05Z,"k-pop","YG Entertainment",0.593,0.62,10,-8.472,1,0.041,0.576,0,0.411,0.339,131.146,4
spotify:track:0LeSMFxSMLkbjjrwV082QG,"아쉬운 마음인걸","꽃보다 남자 (Original Television Soundtrack) Pt. 2","에이 스타일",2009-03-06,188973,54,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:05Z,"","다해이엔티, Beyond Music",0.708,0.7,3,-5.707,0,0.0318,0.457,0,0.147,0.902,150.048,4
spotify:track:0uc9LkiUuVG9lQREYnYuNF,"처음 그 날처럼","The Memory","Park Young Ha",2010-10-07,252866,27,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:05Z,"k-ballad","주식회사 마카하",0.629,0.537,2,-8.865,0,0.0323,0.37,0.00000486,0.0758,0.285,81.994,4
spotify:track:0FKCn2juc9oNNAwrdFaanq,"Stay","Let It Rain","NELL",2003-06-12,219000,37,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:05Z,"k-rock,k-ballad","Genie Music Corporation, Stone Music Entertainment",0.383,0.845,6,-3.732,1,0.0487,0.0214,0,0.118,0.538,179.959,4
spotify:track:74jZhGv0fdLaf9q8AZZ15k,"Please Mr. Postman","Horizon","Carpenters",1975-06-06,172733,62,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:05Z,"christmas,adult standards","A&M",0.664,0.547,9,-11.594,1,0.0281,0.139,0.00000179,0.239,0.964,132.943,4
spotify:track:5qU1fiI5QCnnibVkZoxRaU,"strength","Jp4","Kim Jin Pyo",2003-05-12,181666,4,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:05Z,"k-ballad,k-rap","Music Farm",0.863,0.598,0,-4.745,0,0.0733,0.106,0,0.675,0.453,99.993,4
spotify:track:2vYFhnDbL4B5dyNZgI4QnR,"어젯밤 이야기","어젯밤 이야기","소방차",1987-04-20,231680,38,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:05Z,"","RIAK",0.595,0.57,1,-13.952,0,0.0473,0.153,0.000357,0.268,0.817,170.792,4
spotify:track:2G2Ky7tpF4AD0fMY00mQVI,"The Secret Garden","Out of Space","Lee Sang-Eun",2007-08-31,306500,5,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:05Z,"k-ballad","Breeze Music",0.734,0.238,11,-15.87,0,0.0338,0.666,0.000012,0.11,0.225,110.013,4
spotify:track:2tSPS5dRintqVulKAKni2T,"One (feat. 지선)","Pieces, Part One","Epik High;지선",2008-04-17,230320,48,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:05Z,"k-rap,k-pop,k-ballad","CJ E&M MUSIC",0.742,0.783,1,-4.294,1,0.0368,0.0765,0.000104,0.0558,0.594,135.02,4
spotify:track:11lo2W3PUcoAbsDzkhUlwc,"not yet story (feat.BMK)","Jp4","Kim Jin Pyo;BMK",2003-05-12,247693,19,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:05Z,"k-ballad,k-rap","Music Farm",0.639,0.855,1,-5.159,1,0.0832,0.152,0,0.25,0.783,88.014,4
spotify:track:5FJP0uaklG5mVi7xjOXwrd,"Without Your Love","Run Away","JTL",2003-08-07,254320,19,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:05Z,"","예전미디어",0.707,0.932,11,-3.372,0,0.0441,0.00988,0,0.287,0.557,134.007,4
spotify:track:5h2uxG4dmfXBiZ7yoIntZy,"Come back, please","Multiplepersonalize","JK Kim Dong Wook",2003-08-05,249966,0,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:05Z,"","ESJ Entertainment",0.581,0.472,2,-7.047,0,0.0284,0.776,0.0000015,0.453,0.134,124.027,4
spotify:track:7sRTpn6J7pUlbiZSO0wdej,"나의 사랑 나의 신부","Extreme Happiness","Un",2002-11-14,224313,19,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:58:05Z,"k-ballad","도레미미디어",0.733,0.839,9,-4.879,1,0.0421,0.0652,0.00000156,0.303,0.719,125.026,4
