Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0t7kjpVLgOYITrSfFCoBEA,"Gee","Oh! - The Second Album","Girls' Generation",2010-01-28,201160,68,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:35:17Z,"k-pop","SM Entertainment",0.756,0.93,1,-1.082,0,0.0274,0.281,0,0.11,0.737,99.988,4
spotify:track:1ErdaM9N7EJ7trhXFnDECg,"I Don't Care","2NE1 1st Mini Album","2NE1",2009-07-08,238213,55,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:35:17Z,"k-pop","YG Entertainment",0.813,0.785,1,-3.881,0,0.0921,0.065,0,0.0747,0.852,131.978,4
spotify:track:5ZLUm9eab8y3tqQ1OhQSHI,"Abracadabra","Abracadabra","Lady Gaga",2025-02-03,223398,82,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:35:17Z,"art pop,pop","Interscope Records",0.68,0.909,10,-3.487,0,0.0624,0.0121,0,0.222,0.633,126.004,4
spotify:track:4n5GvONt7Niv5In6awXHR7,"Heartbreaker","Heartbreaker","G-DRAGON",2009-08-18,202546,61,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:35:17Z,"k-pop,k-rap","YG Entertainment",0.775,0.792,0,-3.746,0,0.0613,0.0995,0,0.1,0.45,134.959,4
spotify:track:1vt78A1ZPaMsAaJyyRRep6,"Again & Again","1:59PM","2PM",2009-11-04,244300,51,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:35:17Z,"k-pop","Republic Records - 2PM",0.878,0.732,1,-5.197,1,0.0442,0.108,0,0.105,0.828,126.987,4
spotify:track:4dQ4heNNsIgYaB3JNnFOBu,"심장이 없어 : Originally Performed By 에이트 Karaoke Verison","심장이 없어 : Originally Performed By 에이트 Karaoke Verison","코케",2020-11-05,143986,0,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:35:17Z,"k-ballad","KoeraKaraoke",0.545,0.522,4,-14.405,1,0.033,0.147,0.971,0.202,0.496,129.98,4
spotify:track:2D7qr3pMwinXpACxiUBtNC,"Love Rain","T-VIRUS","Kim Tae Woo",2009-09-03,239673,46,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:35:17Z,"k-ballad","Polaris Ent.",0.644,0.943,5,-3.438,0,0.0448,0.122,0,0.352,0.376,115.002,4
spotify:track:2EwOnaGCrPjbmyZlt76NN4,"Fire","2NE1 1st Mini Album","2NE1",2009-07-08,222840,58,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:35:17Z,"k-pop","YG Entertainment",0.866,0.738,11,-3.493,0,0.0814,0.00615,0.000549,0.227,0.683,126.013,4
spotify:track:5w18nowVMRZrC5Na9Vxoth,"쏘리 쏘리 Sorry, Sorry","쏘리 쏘리 Sorry, Sorry - The 3rd Album","SUPER JUNIOR",2009-03-11,232333,62,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:35:17Z,"k-pop","SM Entertainment",0.706,0.972,11,-2.359,0,0.0352,0.0226,0.00000257,0.267,0.962,129.946,4
spotify:track:7jJnHoPel2hxKFlcLgTmoJ,"Lollipop Part.2","Lollipop Pt.2","BIGBANG",2010-02-19,200248,42,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:35:17Z,"k-pop","YG Entertainment",0.834,0.834,1,-3.207,1,0.0275,0.00163,0,0.162,0.803,119.981,4
