Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7JnVa3maqiFwKzV52GiJ8H,"(트롯버전)Roly-Poly(롤리폴리)티아라","엽기벨소리 엽기컬러링 인기벨소리모음 23집","엽기벨 코믹벨",2011-09-07,63947,0,false,21v5kmjjmfuewr67762leauqy,2025-11-24T18:24:29Z,"","RIAK",0.874,0.958,1,-3.463,0,0.225,0.157,0.00437,0.0885,0.8,130.007,4
spotify:track:0duGEEnNcvRgkeoZVx6qFu,"I Am the Best (내가 제일 잘 나가)","2NE1 2nd Mini Album","2NE1",2011-07-28,210733,51,false,21v5kmjjmfuewr67762leauqy,2025-11-24T18:24:29Z,"k-pop","YG Entertainment",0.817,0.842,0,-3.727,1,0.0369,0.00873,0.00294,0.0498,0.741,127.98,4
spotify:track:4Cdyx3bs8mMYVJWP3wHPXj,"On Rainy Days","Fiction And Fact","Beast",2011-05-17,225800,53,false,21v5kmjjmfuewr67762leauqy,2025-11-24T18:24:29Z,"k-pop","CUBE ENTERTAINMENT",0.688,0.612,8,-6.303,0,0.0574,0.72,0,0.106,0.692,90.022,4
spotify:track:4yHrnHRkY8ZEZUHPdsRno2,"So Cool","SO COOL","SISTAR",2011-08-09,201273,47,false,21v5kmjjmfuewr67762leauqy,2025-11-24T18:24:29Z,"k-pop","Starship Ent.",0.75,0.944,6,-2.635,0,0.0455,0.0261,0,0.416,0.921,128.015,4
spotify:track:5FahFQNnmxqiWzJbDNmeIY,"Ugly","2NE1 2nd Mini Album","2NE1",2011-07-28,248710,54,false,21v5kmjjmfuewr67762leauqy,2025-11-24T18:24:29Z,"k-pop","YG Entertainment",0.652,0.852,8,-2.746,1,0.078,0.196,0,0.218,0.519,127.959,4
spotify:track:1SwZVVH9BnXtLRLi2cbFhw,"Good day","REAL","IU",2010-12-09,233586,60,false,21v5kmjjmfuewr67762leauqy,2025-11-24T18:24:29Z,"k-pop,k-ballad","Kakao Entertainment",0.637,0.882,9,-3.034,1,0.0654,0.165,0,0.0981,0.552,128.027,4
spotify:track:5HIhoso62vxgbyCcitWrQ3,"살다가 한번쯤","4MEN 1st Live Album","4MEN",2015-11-10,255937,18,false,21v5kmjjmfuewr67762leauqy,2025-11-24T18:24:29Z,"k-ballad","Beyond Music",0.357,0.523,5,-6.197,1,0.0372,0.696,0,0.942,0.187,129.749,4
spotify:track:4i2HEnPK4rH1fOgMgi3A5n,"안녕이라고 말하지마","Love Delight","DAVICHI",2011-08-29,229826,49,false,21v5kmjjmfuewr67762leauqy,2025-11-24T18:24:29Z,"k-ballad,soundtrack,k-pop","Beyond Music",0.685,0.725,10,-2.993,1,0.0295,0.426,0.00000165,0.0943,0.513,113.957,4
spotify:track:0OnYYBxChwtrOcb9xWdhfS,"Missing you","Longing","Noel",2011-10-26,232960,36,false,21v5kmjjmfuewr67762leauqy,2025-11-24T18:24:29Z,"k-ballad","ITM Ent.",0.563,0.386,8,-7.089,1,0.0332,0.66,0,0.127,0.403,65.037,4
spotify:track:0HWzu5wDNPI1f365KKICdz,"Good-bye Baby","A Class","miss A",2011-07-18,225574,55,false,21v5kmjjmfuewr67762leauqy,2025-11-24T18:24:29Z,"k-pop","Republic Records - JYP Entertainment",0.77,0.816,8,-4.088,0,0.0431,0.0475,0.0000528,0.0699,0.728,138.049,4
