Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2R9rCnnSkSffuKZx2U3hLJ,"아시나요","Let Me Love","Jo Sung Mo",2000-09-01,327973,43,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:22:11Z,"k-ballad","Genie Music Corporation",0.454,0.233,7,-7.781,1,0.0326,0.479,0.0000108,0.185,0.177,130.082,4
spotify:track:0oDZXPwDPlx3EDVqoyBdSx,"Run to You","The Life… DOC Blues","DJ DOC",2000-05-17,226160,41,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:22:11Z,"k-rap","Superjam Records",0.838,0.901,1,-3.436,1,0.0448,0.105,0,0.0414,0.813,132.041,4
spotify:track:2E0J4UAg9q1HaUV6NCJfmt,"거짓말","Chapter 3","god",2000-11-03,242333,41,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:22:11Z,"k-ballad","RIAK",0.812,0.433,4,-8.258,0,0.3,0.224,0,0.0817,0.56,133.909,4
spotify:track:5R6HOdooWk0tbfQ9oy100G,"가시나무 꽃 (노래 전인권) 1","가시나무 꽃","최경식 악단",1993-10-14,204000,1,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:22:11Z,"","RIAK",0.198,0.0746,7,-16.166,1,0.0382,0.759,0.00000396,0.204,0.078,136.554,5
spotify:track:5I8KAH0JJDZ8oLmloYMHWG,"Shaky Friendship","Hong Kyung Min 3","Hong Kyung-min",2000-06-18,236066,30,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:22:11Z,"k-ballad","Media Line",0.698,0.954,6,-3.539,0,0.0427,0.132,0,0.0478,0.969,137.977,4
spotify:track:7c18DXVjgPEZmMyCpCxtiA,"나의 연인","White","Lim Changjung",2000-02-10,258333,22,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:22:11Z,"k-ballad","Beyond Music",0.458,0.437,0,-5.559,0,0.0264,0.153,0,0.102,0.198,135.916,4
spotify:track:0UT5QyVyfCsIOsxWsTw8x5,"영원 - Live Version","스카이 라이브 콘서트","스카이",2024-05-16,408783,0,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:22:11Z,"","쌍용기획",0.296,0.871,7,-9.187,1,0.117,0.357,0.000219,0.953,0.237,82.876,4
spotify:track:6hXay0R9yHoV2FpmrXpepw,"Bruise","The Third Eye","Kim Hyun Jung",2000-05-22,207693,34,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:22:11Z,"k-ballad","Him Entertainment",0.578,0.949,11,-4.03,0,0.077,0.0122,0,0.353,0.555,139.954,4
spotify:track:63tnaNyxTJW1U4twpq4Xbh,"Oh! Happy","Oh! Happy","컨츄리 꼬꼬",1998-01-01,240039,33,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:22:11Z,"k-ballad","RIAK",0.765,0.862,5,-6.413,0,0.0469,0.031,0,0.369,0.877,142.438,4
spotify:track:4RXL2E2AVVnVID7ApNQySN,"기도","가을동화 (Original Television Soundtrack)","정일영",2000-10-01,281893,39,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:22:11Z,"k-ballad","Pan Entertainment Co., Ltd.",0.583,0.467,9,-6.254,1,0.0273,0.623,0.00000123,0.168,0.246,130.03,4
