Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:373fb3tsAbcShtD2RZ8edv,"벌써 일년","Brown Eyes","Brown Eyes",2001-06-01,207826,57,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","CJ E&M MUSIC",0.72,0.73,8,-4.205,1,0.0237,0.19,0.00000344,0.192,0.55,104.017,4
spotify:track:0rXBAMbHo7WTddZYfK2AX9,"I LOVE YOU","포지션 스페셜 I LOVE YOU","Position",2000-12-28,329952,42,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad,k-rock","오감엔터테인먼트",0.397,0.391,10,-8.483,1,0.0305,0.555,0.000164,0.122,0.187,139.956,4
spotify:track:1QR3xt4FeHEqESaZylDAoY,"I'm sorry","#007 Another Days…","Kim Gun Mo",2001-05-05,278946,34,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","Guneum Company",0.484,0.363,10,-8.729,0,0.0273,0.21,0,0.111,0.157,129.44,4
spotify:track:51juQGmbyLEYkL9y2hqMcI,"Love has left again","New Story","Lee Ki-chan",2001-09-07,256601,32,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","WMF ENTERTAINMENT",0.786,0.385,10,-8.08,1,0.0385,0.302,0.0000149,0.0648,0.683,133.987,4
spotify:track:0e70x113268aBzaBaNHmrR,"화장을 고치고","Wax02 : 화장을 고치고","WAX",2001-08-09,250386,47,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","위지스제이",0.471,0.371,8,-6.775,1,0.0338,0.734,0,0.134,0.215,134.728,4
spotify:track:72Oliqc3JRn4MddvndTh7P,"먼곳에서","Second Story","Park Hyo Shin",2001-02-01,225385,25,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","Beyond Music",0.374,0.513,0,-6.875,0,0.0491,0.631,0.000088,0.174,0.097,138.081,4
spotify:track:7aui07GfHIS7fe1vx0ejzl,"길","Chapter 4","god",2001-11-15,226040,43,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","RIAK",0.854,0.382,1,-8.533,1,0.0538,0.0679,0,0.0444,0.846,123.665,4
spotify:track:5VlSwEfLWdFGNqwSQfdu0m,"다시 널 부를게","김동희1집","김동희",2025-03-15,202799,14,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"","별똥별",0.554,0.447,11,-11.547,1,0.0336,0.0982,0,0.127,0.182,75.976,4
spotify:track:5mvuRc3KwQ1boAq30U0MdO,"Special Night","Perfume","Yangpa",2001-03-30,220265,16,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","RIAK",0.555,0.511,9,-7.155,1,0.0319,0.699,0,0.194,0.158,137.989,4
spotify:track:4vWxth95aPGidkuJC8eVEz,"제발","꽃","Lee So Ra",2000-12-12,258872,36,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad,k-pop","신나라뮤직",0.342,0.239,6,-12.345,0,0.0383,0.838,0.00000156,0.0968,0.0665,116.938,4
spotify:track:7hGse0VMFaNtMcaXhLet3k,"Baby Baby","Thawing","Cho Kyu Chan",2001-07-12,282000,14,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","Universal Music Ltd.",0.609,0.548,5,-5.342,1,0.0397,0.602,0,0.269,0.596,74.021,4
spotify:track:5rfOHC8IMqyvqAi4TUrnsn,"내게 오는 길 - Bonus Track","처음처럼","Sung Si Kyung",2001-04-01,239480,44,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","Genie Music Corporation",0.512,0.466,3,-9.699,1,0.0315,0.628,0,0.115,0.222,143.917,4
spotify:track:1hTZUGfMzWYCSns929UWTo,"좋은 사람 (Feat. 김형중)","Fermata","Toy;김형중",2001-05-10,268960,44,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","Don't Stop the Music",0.674,0.796,0,-4.288,1,0.0241,0.192,0.00000233,0.21,0.633,103.946,4
spotify:track:7J8FU9Xbnqg2MkMJFb4yTH,"하루","Fantastic Duo 2 Part.3","김범수;AYOUNG",2017-04-16,359118,13,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","(주)SBS ContentsHub",0.371,0.432,2,-5.784,1,0.0424,0.5,0,0.348,0.159,125.19,4
spotify:track:2bAMoEukdKb0Rk4u6IcUM3,"이밤이지나면","임재범1집","Lim Jae Beum",1991-01-01,250279,49,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","오감엔터테인먼트",0.685,0.621,5,-8.877,1,0.0234,0.322,0.000075,0.0698,0.786,96.297,4
spotify:track:5n6XDt43EpXIVxt1pyslIj,"내게 와 줘","Un Urbanite","YB",2010-01-01,261413,10,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad,k-rock","Universal Music Ltd.",0.709,0.879,9,-4.893,1,0.0501,0.0106,0.00000298,0.0762,0.904,101.697,4
spotify:track:5pMXRZyrVPBX5KSxmvTxIn,"As time goes by","Reply 1988 (Original Television Soundtrack), Pt. 9","Kihyun",2016-01-02,229889,43,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","Genie Music Corporation, Stone Music Entertainment",0.406,0.594,3,-5.225,1,0.0319,0.538,0,0.228,0.191,136.088,4
spotify:track:6DjWRYgtSD5S68UqZRNqck,"편지 : Originally Performed By 최재훈 Karaoke Verison","편지 : Originally Performed By 최재훈 Karaoke Verison","코케",2020-12-11,349058,0,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","KoeraKaraoke",0.283,0.461,1,-13.544,1,0.0378,0.068,0.923,0.092,0.141,126.935,4
spotify:track:6j88YYDvL6Ualn0fCuDkMM,"하나의 사랑","The Road","Park Sang Min",1998-07-27,219280,33,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","Beyond Music",0.503,0.38,10,-9.089,1,0.0286,0.798,0.00000403,0.155,0.131,136.059,4
spotify:track:4WnWEmEcOr8m6u2RfRcpRk,"JE T'AIME","Hey","Hey",2001-04-13,252253,26,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"","KMOONfnd",0.732,0.44,2,-9.33,1,0.0342,0.834,0,0.127,0.577,111.143,4
spotify:track:5BZeQRMo7X24BhzppyPUp7,"Rich Man","Rich Man","aespa",2025-09-05,198677,33,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-pop","SM Entertainment",0.708,0.927,10,-2.927,0,0.134,0.0804,0,0.154,0.642,110.028,4
spotify:track:320rZ9k9mvr3i3Lz9nOSTI,"기다리는 이유","LIM CHANG JUNG LIVE ALBUM","Lim Changjung",2017-06-02,261986,19,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","Beyond Music",0.397,0.563,3,-4.796,0,0.0308,0.396,0,0.144,0.212,139.566,4
spotify:track:2jvyj7gTxUGodVvUdOtR92,"You Who Left","Wild Beauty","Kim Hyun Jung",2001-07-24,237733,22,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","Him Entertainment",0.637,0.907,10,-4.261,0,0.0761,0.279,0.00268,0.0742,0.585,99.01,4
spotify:track:2yY6cliPDD0lyXgebWzhrr,"너를 위해","Story Of Two Years","Lim Jae Beum",2000-05-16,246293,50,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","씨앤티컴퍼니",0.507,0.476,4,-6.205,1,0.0256,0.238,0,0.127,0.149,67.884,4
spotify:track:0VmxLVoAW9AR5cNm7JKIqY,"A-Yo","The Reign","JINUSEAN",2001-02-01,225946,35,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-rap","YG Entertainment",0.86,0.852,6,-3.646,0,0.135,0.0881,0,0.339,0.934,93.002,4
spotify:track:1B4dimf1e1GOYfJwAiLb1t,"Double","#007 Another Days…","Kim Gun Mo",2001-05-05,226720,28,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","Guneum Company",0.693,0.995,7,-4.938,1,0.0523,0.0089,0.000956,0.122,0.946,142.005,4
spotify:track:27fPCpKbTrKyA6EqcoSRnd,"Jumpo Mambo","Cool Best","COOL",2004-04-19,225202,25,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","Cool",0.792,0.784,6,-8.182,0,0.0777,0.228,0,0.0661,0.963,142.094,4
spotify:track:71yXrG7UY3myMhpn2QiMh4,"밤이 깊었네 Oh! What a Shiny Night","하수연가 Poor Hand Love Song","CRYING NUT",2001-06-01,248373,38,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-rock","Drug Records LSM",0.719,0.613,9,-5.28,1,0.0475,0.194,0.0000238,0.359,0.301,115.169,4
spotify:track:5BIRjnh78BMPFHUyIdG7LQ,"눈물","Nineteen Plus One","Park Hwayobi",2001-09-17,250440,17,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","Beyond Music",0.672,0.471,10,-7.05,0,0.0304,0.66,0.00000273,0.0966,0.214,116.003,4
spotify:track:0B6c8YkqXGuBbhIQD9BoUt,"고백","라이브 카페 3 & 4","장철웅",2008-04-18,242176,2,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","(주)스타원엔터테인먼트",0.48,0.448,4,-8.132,1,0.0274,0.0423,0.00000145,0.317,0.392,72.026,4
spotify:track:0mVtgSOTdIl6yPqTijt9A4,"미소천사","처음처럼","Sung Si Kyung",2001-04-01,236426,23,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"k-ballad","Genie Music Corporation",0.756,0.807,6,-6.684,0,0.0657,0.285,0.0221,0.0689,0.809,116.039,4
spotify:track:7w7ps0ieTwzGSCvhqdHWq3,"그녀는 예뻤다","썸머징글벨","박진영",2025-05-06,191059,30,false,21v5kmjjmfuewr67762leauqy,2025-11-24T05:38:36Z,"","KINIMUSIC",0.912,0.863,6,-5.047,0,0.0421,0.0518,0,0.112,0.898,116.479,4
