Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0GM5dDCKwDO917pHdLO8Ud,"Pra Você - Live","As 20 Melhores - Paula Fernandes","Paula Fernandes",2013-01-01,215466,35,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:39:56Z,"sertanejo,sertanejo tradicional,sertanejo universitário","Universal Music Ltda.",0.636,0.482,5,-10.346,1,0.0406,0.665,0.0000056,0.826,0.523,157.673,4
spotify:track:3FCbfIMXtq6AMM2qbG70nF,"Amar Não é Pecado - Ao Vivo","Ao Vivo No Rio","Luan Santana",2011-03-29,214053,63,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:39:56Z,"sertanejo,sertanejo universitário,arrocha","Som Livre",0.639,0.758,11,-4.565,1,0.0312,0.838,0,0.935,0.289,128.853,4
spotify:track:1wVuPmvt6AWvTL5W2GJnzZ,"Talking to the Moon","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,217866,77,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:39:56Z,"","Elektra (NEK)",0.498,0.59,1,-4.721,0,0.032,0.511,0,0.107,0.0784,145.867,4
spotify:track:6A3OeAVGBOATJUZTDox7Am,"Mentes Tão Bem (Mientes Tan Bien)","Double Face","Zezé Di Camargo & Luciano",2010-07-26,229026,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:39:56Z,"sertanejo tradicional,sertanejo","Best",0.575,0.431,7,-10.195,1,0.0286,0.7,0,0.123,0.247,135.948,4
spotify:track:5YuZQg9r1qdAgF86TnrIHy,"Ai Se Eu Te Pego - Ao Vivo","Na Balada (Ao Vivo)","Michel Teló",2011-08-21,170448,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:39:56Z,"sertanejo,sertanejo universitário,sertanejo tradicional","Brothers",0.65,0.951,11,-5.465,1,0.0729,0.232,0,0.979,0.727,96.032,4
spotify:track:3IWI7kj8SJDzOSVjia2eJu,"Não Precisa - Live","As 20 Melhores - Paula Fernandes","Paula Fernandes;Victor & Leo",2013-01-01,212000,34,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:39:56Z,"sertanejo,sertanejo tradicional,sertanejo universitário","Universal Music Ltda.",0.691,0.582,9,-7.655,1,0.0286,0.689,0,0.744,0.556,108.018,4
spotify:track:298V6S0H1HhQXsXnlZhJ61,"Água de Oceano","Boa Sorte Pra Você","Victor & Leo",2010-11-01,152400,52,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:39:56Z,"sertanejo,sertanejo tradicional,sertanejo universitário","Best",0.585,0.676,1,-7.045,1,0.0256,0.25,0.0000159,0.129,0.454,126.952,4
spotify:track:6UqgbJx0plgyr5qMZ5VxEM,"Balada","Gusttavo Lima E Você - Ao Vivo","Gusttavo Lima",2011-09-20,201840,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:39:56Z,"sertanejo,sertanejo universitário,arrocha,agronejo,piseiro,forró","Som Livre",0.675,0.958,11,-4.208,0,0.0611,0.17,0,0.965,0.813,128.006,4
spotify:track:5sZg4MTcTdGQNwIeXg3r6O,"Um Beijo - Ao Vivo","Ao Vivo No Rio","Luan Santana",2011-03-29,193040,60,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:39:56Z,"sertanejo,sertanejo universitário,arrocha","Som Livre",0.456,0.907,5,-4.188,1,0.0458,0.465,0.00000701,0.808,0.382,181.955,4
spotify:track:3wE5I38zERsb3c2qBbCj2t,"As Lembranças Vão Na Mala - Ao Vivo","Ao Vivo No Rio","Luan Santana",2011-03-29,225653,57,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:39:56Z,"sertanejo,sertanejo universitário,arrocha","Som Livre",0.645,0.903,1,-4.497,0,0.035,0.69,0,0.426,0.282,139.935,4
spotify:track:1CkvWZme3pRgbzaxZnTl5X,"Rolling in the Deep","21","Adele",2011-01-19,228293,5,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:39:56Z,"soft pop","XL Recordings/Columbia",0.729,0.756,8,-5.119,1,0.0294,0.131,0,0.0527,0.522,104.945,4
spotify:track:47Slg6LuqLaX0VodpSCvPt,"Just the Way You Are","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,220734,80,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:39:56Z,"","Elektra (NEK)",0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,4
spotify:track:455AfCsOhhLPRc68sE01D8,"Last Friday Night (T.G.I.F.)","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,230746,75,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:39:56Z,"pop","Capitol Records",0.649,0.814,3,-3.796,0,0.0416,0.00125,0.0000429,0.671,0.764,126.031,4
spotify:track:4lCv7b86sLynZbXhfScfm2,"Firework","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,227880,71,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:39:56Z,"pop","Capitol Records",0.639,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.648,124.075,4
