Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1OrIF9k3A1wMADZnr4URUB,"Boa Sorte","Hôtel Costes 11","Vanessa Da Mata;Ben Harper",2006,224440,23,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:06:03Z,"mpb,nova mpb,samba,surf rock","Pschent Music",0.783,0.563,11,-9.167,1,0.0439,0.351,0.000237,0.17,0.327,110.963,4
spotify:track:6tXjP6xgPJ7Xr1igrO6bOE,"Don't Stop The Music","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,267080,2,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"","Universal Music Group",0.835,0.669,6,-5.582,0,0.0643,0.0336,0.0000692,0.0535,0.542,122.668,4
spotify:track:6IwKcFdiRQZOWeYNhUiWIv,"No One","As I Am (Expanded Edition)","Alicia Keys",2007-11-09,253813,72,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"r&b,neo soul","J Records",0.644,0.549,1,-5.415,0,0.0285,0.0209,0.00000885,0.134,0.167,90.04,4
spotify:track:2YaGZvBfkQ4jiD5cMLIFQV,"Same Mistake","All the Lost Souls","James Blunt",2007-09-05,298186,62,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"","Custard/Atlantic",0.482,0.51,10,-7.666,1,0.026,0.472,0.000452,0.122,0.199,77.809,4
spotify:track:1j3H54xdahpAkNI0q6S89q,"With You","Exclusive","Chris Brown",2007-11-01,252160,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"r&b","Jive",0.659,0.696,3,-4.291,1,0.071,0.143,0,0.13,0.665,86.001,4
spotify:track:27UvjEKY0j5l2kiuMCHaE1,"Mina Do Condomínio","América Brasil O Disco","Seu Jorge",2007-01-01,400626,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"mpb,samba,pagode","EMI",0.676,0.868,11,-4.313,0,0.0322,0.594,0,0.0967,0.966,95.988,4
spotify:track:4CweuuMMzi71pO0MSRgyaT,"Kiss Kiss (feat. T-Pain)","Kiss Kiss (feat. T-Pain)","Chris Brown;T-Pain",2007-09-10,251160,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"r&b","Jive",0.769,0.52,1,-5.14,1,0.212,0.0219,0,0.0762,0.58,140.112,3
spotify:track:6aENzUj0YaGwln4AmsK3nb,"Tem Que Ser Você","Borboletas","Victor & Leo",2008,186880,50,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"sertanejo,sertanejo tradicional,sertanejo universitário","Sony BMG Music Entertainment",0.644,0.417,7,-9.939,1,0.0275,0.881,0.000666,0.0981,0.496,133.049,4
spotify:track:0opxE6ttrrlPtP462ttg9K,"1 Minuto","Sem Ar","D Black;Negra Li",2008-01-01,210840,52,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"brazilian pop,funk melody,mpb,brazilian hip hop","Universal Music Ltda.",0.487,0.44,0,-7.061,1,0.0402,0.504,0,0.134,0.328,125.951,4
spotify:track:07PTFhACX5sKW8MlxtoQKa,"Exttravasa","Exttravase! - Claudia Leitte","Babado Novo",2013-01-01,241533,30,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"axé,pagode baiano","Universal Music Ltda.",0.738,0.709,6,-13.905,0,0.0605,0.221,0.000138,0.323,0.742,143.98,4
spotify:track:24nRdDUUIdM2mv1YdwMdu6,"Apologize","Dreaming Out Loud (International Version)","Timbaland;OneRepublic",2007-01-01,184826,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"soft pop","Universal Music Group",0.657,0.588,8,-6.005,1,0.0272,0.0252,0,0.087,0.105,118.022,4
spotify:track:4RzFPIpnYo7vf0kQI8Gdg1,"Cedo Ou Tarde","Agora","NX Zero",2008-01-01,193466,62,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"brazilian rock,emo,brazilian pop","Universal Music Ltda.",0.594,0.924,10,-2.907,1,0.0269,0.336,0,0.277,0.416,107.258,4
spotify:track:4AiRzSEl7qkmijUOPY9CgL,"Touch My Body","E=MC²","Mariah Carey",2008-01-01,204733,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"christmas","Universal Music Group",0.715,0.665,4,-7.736,0,0.0502,0.0996,0,0.224,0.84,78.502,4
spotify:track:1oHClQEgDmmbcEx12Kc5nZ,"4 Minutes (feat. Justin Timberlake & Timbaland)","Celebration (double disc version)","Madonna;Justin Timberlake;Timbaland",2009-09-18,189693,76,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"","Warner Records",0.753,0.931,2,-4.922,1,0.0653,0.00994,0.00696,0.234,0.767,113.026,4
spotify:track:1UehyRYWHQxfj52XJbswIv,"Amado","Sim","Vanessa Da Mata",2008-09-19,249973,51,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"mpb,nova mpb,samba","Sony BMG Music Entertainment",0.694,0.257,0,-11.439,1,0.0365,0.658,0.00127,0.0703,0.243,148.036,4
spotify:track:6QCoWo59nWh5ygyP44Kgrl,"Coração Bandido","Volte Amor","Leonardo",2013-01-01,253933,45,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"sertanejo tradicional,sertanejo","Universal Music Ltda.",0.454,0.683,5,-4.859,1,0.0289,0.402,0,0.231,0.576,76.992,4
spotify:track:6zQTiw3M1p58eklHhCBWyi,"Coisas Que Eu Sei","Música Nova","Danni Carlos",2008-09-19,232093,56,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"mpb","Sony BMG Music Entertainment",0.694,0.352,8,-14.312,0,0.0728,0.877,0,0.0937,0.401,119.969,4
spotify:track:5wAnmjqGUyLmo43vvHTea2,"Sem Ar","Sem Ar","D Black",2008-01-01,233360,51,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"brazilian pop,funk melody,mpb","Universal Music Ltda.",0.691,0.48,7,-7.41,1,0.0283,0.768,0,0.377,0.402,119.885,4
spotify:track:3mmjD9G2HUUzDbFl3NRDLM,"Take A Bow","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,229413,1,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"","Universal Music Group",0.697,0.467,9,-7.536,1,0.0715,0.248,0,0.0941,0.572,82.081,4
spotify:track:4789yoeBIsBi6et3z0fyly,"Hate That I Love You","Good Girl Gone Bad: Reloaded","Rihanna;Ne-Yo",2008-06-02,218946,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"","Universal Music Group",0.637,0.73,5,-5.38,0,0.0874,0.323,0,0.0981,0.732,93.867,4
spotify:track:1jUA4rb6ZCv4gby4YU53xq,"No Air (feat. Chris Brown)","Jordin Sparks","Jordin Sparks;Chris Brown",2007-11-20,264373,74,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:16:09Z,"r&b","19 Recordings",0.466,0.759,8,-4.978,0,0.199,0.0521,0,0.0587,0.328,160.033,4
spotify:track:0on35gEgsBWDXl7RijEUTl,"Me Abrace (Abrazamé)","Total (Com Faixa Bonus)","Wanessa Camargo",2007-03-01,227360,25,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"brazilian pop","Sony BMG Music Entertainment",0.517,0.489,8,-8.726,1,0.0323,0.695,0,0.205,0.589,150.452,4
spotify:track:406GTdqTU8wiCkDXSEFESH,"A Fila Anda - Live","Esse Alguém Sou Eu","Leonardo",2009-01-01,205080,39,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:28:46Z,"sertanejo tradicional,sertanejo","Universal Music Ltda.",0.542,0.652,9,-7.465,1,0.0283,0.351,0.00000967,0.959,0.404,148.048,4
spotify:track:0CAfXk7DXMnon4gLudAp7J,"Low (feat. T-Pain)","Mail on Sunday","Flo Rida;T-Pain",2008-03-17,231400,84,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"","Poe Boy/Atlantic",0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,4
spotify:track:3HqgL2Jy2bXshFS2Z9yJK2,"Chega","Zezé Di Camargo & Luciano 1999","Zezé Di Camargo & Luciano",1999-08-19,286666,48,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"sertanejo tradicional,sertanejo","Columbia",0.6,0.688,0,-6.361,1,0.036,0.521,0,0.115,0.63,146.285,4
spotify:track:7hMNzsrfN164H53Je32jwJ,"Não Faz Mais Isso Comigo - Acústico","Acústico Ii - Vol. 1","Bruno & Marrone",2007-07-15,204413,34,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"sertanejo,sertanejo tradicional,sertanejo universitário","Sony BMG Music Entertainment",0.694,0.696,9,-7.194,1,0.0371,0.598,0,0.774,0.578,127.934,4
spotify:track:0tUVX35p7zXSBw1cI0UGTf,"Ciumenta - Live","Maluco Por Você - Os Maiores Sucessos De César Menotti & Fabiano","César Menotti & Fabiano",2011-01-01,161306,27,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"sertanejo,sertanejo tradicional,sertanejo universitário","Universal Music Ltda.",0.586,0.893,7,-6.259,1,0.068,0.213,0,0.968,0.862,145.882,4
spotify:track:64HtRJl3RuQOnF8MdNR2B5,"Clumsy","The Dutchess Deluxe","Fergie",2007-01-01,240426,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"","Universal Music Group",0.722,0.566,2,-4.129,1,0.142,0.182,0.00035,0.309,0.438,184.045,4
spotify:track:24NPziq3dayIMKppeI94Um,"Last Night","Just Like You","Keyshia Cole;Diddy",2007,255706,62,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:31:00Z,"r&b,hip hop,east coast hip hop","Geffen",0.917,0.857,3,-5.032,0,0.0624,0.166,0.000298,0.0855,0.972,121.008,4
spotify:track:31uH3KP7hgHv8MvvczGot2,"Ficar por Ficar - Acústico","Acústico Ii - Vol. 1","Bruno & Marrone",2007-07-15,188773,46,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:05:14Z,"sertanejo,sertanejo tradicional,sertanejo universitário","Sony BMG Music Entertainment",0.659,0.723,2,-7.953,1,0.028,0.666,0.00000106,0.733,0.553,99.956,4
spotify:track:7x6ylW9E6HOVZxWZzCBa5u,"Fotos - Ao Vivo","Victor & Leo Ao Vivo Em Uberlândia","Victor & Leo",2007-08-31,169960,60,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:33:00Z,"sertanejo,sertanejo tradicional,sertanejo universitário","Sony BMG Music Entertainment",0.622,0.831,0,-7.705,1,0.0322,0.617,0,0.888,0.367,137.522,4
spotify:track:0C2PSBjORelFyYFZUOnN8K,"Palavras de Amigo","Uma História Assim","Rodriguinho;Thiaguinho",2016-11-11,232986,48,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T11:33:58Z,"pagode,samba","F-Unit e Waves Sound",0.644,0.655,0,-8.977,1,0.0456,0.556,0,0.121,0.842,76.964,4
