Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1GHqc0e7PQ6aEyGlvfSJzS,"Where'd You Go (feat. Holly Brook & Jonah Matranga)","The Rising Tied (Deluxe Edition)","Fort Minor;Holly Brook;Jonah Matranga",2005,231866,64,true,21v5kmjjmfuewr67762leauqy,2025-11-22T09:20:58Z,"rap rock","Machine Shop/Warner Records",0.682,0.819,1,-3.309,0,0.236,0.258,0.00194,0.116,0.256,180.001,4
spotify:track:13xxBnXOuiBxVxJI458B0i,"Unfaithful","A Girl Like Me","Rihanna",2006-04-10,226973,73,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:20:58Z,"","Def Jam Recordings",0.588,0.391,0,-8.607,0,0.0334,0.839,0,0.227,0.349,144.069,4
spotify:track:3d0WouFnFmr0K3kjeza3fF,"Hips Don't Lie (feat. Wyclef Jean)","Oral Fixation, Vol. 2 (Expanded Edition)","Shakira;Wyclef Jean",2005-11-28,220360,87,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:20:58Z,"latin pop","Epic",0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.358,0.758,100.024,4
spotify:track:5IHmCv6LwS3JxQYEV9rst9,"Believe Me (feat. Bobo & Styles of Beyond)","The Rising Tied","Fort Minor;Bobo;Styles Of Beyond",2005-11-21,222960,43,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:20:58Z,"rap rock","Machine Shop/Warner Records",0.702,0.978,8,-3.406,1,0.0473,0.0649,0.000444,0.311,0.668,110,4
spotify:track:5hnyJvgoWiQUYZttV4wXy6,"Chasing Cars","Eyes Open","Snow Patrol",2006-01-01,267960,83,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:20:58Z,"","Polydor Records",0.561,0.595,9,-4.53,1,0.0274,0.199,0.0000647,0.132,0.144,104.006,4
spotify:track:0O45fw2L5vsWpdsOdXwNAR,"SexyBack (feat. Timbaland)","FutureSex/LoveSounds","Justin Timberlake;Timbaland",2006-09-12,242733,86,true,21v5kmjjmfuewr67762leauqy,2025-11-22T09:20:58Z,"","Jive",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,4
spotify:track:5cY8y2XgOfkAh4kSWLFKkz,"I Write Sins Not Tragedies","A Fever You Can't Sweat Out","Panic! At The Disco",2005-09-27,185586,71,true,21v5kmjjmfuewr67762leauqy,2025-11-22T09:20:58Z,"emo","Fueled By Ramen/ADA",,,,,,,,,,,,
spotify:track:1MSAQKzTAJamjVjZDzlwRi,"Catch Your Wave","Greetings From Imrie House (U.S. Version)","The Click Five",2005-08-08,172706,43,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:20:58Z,"","Lava",0.559,0.945,2,-1.26,1,0.0488,0.000182,0.00161,0.327,0.789,134.016,4
spotify:track:2G46YgY00x0JN7ou4mupqr,"Hate Me","Foiled For The Last Time","Blue October",2007-09-25,380053,48,true,21v5kmjjmfuewr67762leauqy,2025-11-22T09:20:58Z,"","Polydor",0.458,0.684,4,-5.664,0,0.0335,0.506,0,0.0947,0.198,92.648,4
spotify:track:6GHMJJjpoqiBnw3wgSplL7,"Beep","PCD","The Pussycat Dolls;will.i.am",2005-01-01,229360,59,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:20:58Z,"","Pussycat Dolls",0.938,0.735,7,-6.382,1,0.0434,0.00952,0,0.0998,0.55,103.699,4
