Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0n4bITAu0Y0nigrz3MFJMb,"Blurred Lines","Blurred Lines (Deluxe)","Robin Thicke;T.I.;Pharrell Williams",2013-01-01,263826,79,true,21v5kmjjmfuewr67762leauqy,2025-11-22T09:25:53Z,"southern hip hop","The Neptunes",0.853,0.599,7,-4.756,1,0.0411,0.00334,0.00000793,0.0759,0.843,119.993,4
spotify:track:1mKXFLRA179hdOWQBwUk9e,"Just Give Me a Reason (feat. Nate Ruess)","The Truth About Love","P!nk;Nate Ruess",2012-09-18,242721,83,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:25:53Z,"","RCA Records Label",0.778,0.547,2,-7.273,1,0.0489,0.344,0.000306,0.132,0.442,95,4
spotify:track:69kOkLUCkxIZYexIgSG8rq,"Get Lucky (feat. Pharrell Williams and Nile Rodgers)","Random Access Memories","Daft Punk;Pharrell Williams;Nile Rodgers",2013-05-20,369626,77,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:25:53Z,"french house,electronic,electro","Columbia",0.81,0.793,6,-9.404,0,0.0403,0.0378,0.00000177,0.072,0.863,116.05,4
spotify:track:6F5c58TMEs1byxUstkzVeM,"Roar","PRISM (Deluxe)","Katy Perry",2013-10-18,223546,72,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:25:53Z,"pop","Capitol Records (CAP)",0.671,0.771,7,-4.821,0,0.0316,0.00492,0.00000728,0.354,0.436,90.003,4
spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,"Royals","Pure Heroine","Lorde",2013-09-27,190185,80,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:25:53Z,"","Universal Music New Zealand Limited",0.674,0.426,7,-9.504,1,0.122,0.12,0,0.132,0.337,84.876,4
spotify:track:4mrDXeRifQfTIKmqzU6OwL,"Wake Me Up - Acoustic","Lift Your Spirit","Aloe Blacc",2013-01-01,225333,60,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:25:53Z,"","Interscope",0.563,0.61,2,-7.136,1,0.0332,0.341,0,0.125,0.391,114.855,4
spotify:track:7bYZBVrnRfqeaPbhRyEvK3,"Thrift Shop (feat. Wanz)","The Heist (Deluxe Edition)","Macklemore & Ryan Lewis;Macklemore;Ryan Lewis;Wanz",2012-10-09,235613,66,true,21v5kmjjmfuewr67762leauqy,2025-11-22T09:25:53Z,"g-funk","Macklemore",0.781,0.526,6,-6.986,0,0.293,0.0633,0,0.0457,0.665,94.993,4
spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,"Wrecking Ball","Bangerz (Deluxe Version)","Miley Cyrus",2013-10-04,221366,80,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:25:53Z,"","RCA Records Label",0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,4
spotify:track:5ka2ajep9OAvU5Sgduhiex,"Applause","ARTPOP","Lady Gaga",2013-11-11,212333,78,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:25:53Z,"art pop,pop","Interscope",0.668,0.78,7,-4.287,0,0.053,0.0265,0.00000163,0.143,0.738,139.945,4
spotify:track:60wwxj6Dd9NJlirf84wr2c,"Clarity","Clarity","Zedd;Foxes",2012-01-01,271426,78,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:25:53Z,"edm","Interscope",0.509,0.781,8,-3.48,1,0.072,0.0398,0,0.0749,0.176,128,4
