Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6tS3XVuOyu10897O3ae7bi,"California Gurls","Teenage Dream: The Complete Confection","Katy Perry;Snoop Dogg",2012-03-12,234653,74,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:24:08Z,"pop,g-funk,west coast hip hop,gangster rap,hip hop,old school hip hop,rap","Capitol Records",0.791,0.755,0,-3.729,1,0.0568,0.00452,0,0.163,0.426,125.014,4
spotify:track:0SiywuOBRcynK0uKGWdCnn,"Bad Romance","The Fame Monster (Deluxe Edition)","Lady Gaga",2009-11-05,294573,85,true,21v5kmjjmfuewr67762leauqy,2025-11-22T09:24:08Z,"art pop,pop","Interscope",0.695,0.921,0,-3.752,1,0.0363,0.00314,0.0000526,0.0842,0.714,119.007,4
spotify:track:6epn3r7S14KUqlReYr77hA,"Baby","My World 2.0","Justin Bieber;Ludacris",2010-01-01,214240,84,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:24:08Z,"southern hip hop","RBMG/Def Jam",0.728,0.859,5,-5.237,0,0.137,0.0401,0,0.111,0.535,65.043,4
spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,"TiK ToK","Animal (Expanded Edition)","Kesha",2010-01-01,199693,84,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:24:08Z,"","RCA Records Label",0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,4
spotify:track:2CEgGE6aESpnmtfiZwYlbV,"Dynamite","The Rokstarr Hits Collection","Taio Cruz",2010-01-01,202613,74,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:24:08Z,"","Universal-Island Records Ltd.",0.751,0.781,4,-3.724,1,0.0862,0.0039,0,0.036,0.814,119.977,4
spotify:track:67Io3gxHwfbUreBf114c0u,"Mine","Speak Now (Deluxe Package)","Taylor Swift",2010-01-01,230773,57,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:24:08Z,"","Taylor Swift",0.621,0.78,7,-2.934,1,0.0297,0.00327,0.00000455,0.184,0.672,121.038,4
spotify:track:47Slg6LuqLaX0VodpSCvPt,"Just the Way You Are","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,220734,80,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:24:08Z,"","Elektra (NEK)",0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,4
spotify:track:1ZYsvbsKRH3RPDK5dd6Wfz,"For Your Entertainment","For Your Entertainment (Tour Edition)","Adam Lambert",2009,215160,41,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:24:08Z,"","RCA Records Label",0.657,0.87,1,-3.876,1,0.104,0.0463,0,0.0823,0.629,130.009,4
spotify:track:1zSR3ZPLKuG8oDY8zccp4u,"Airplanes (feat. Hayley Williams)","English Songs","B.o.B;Hayley Williams",2024-05-04,180480,10,true,21v5kmjjmfuewr67762leauqy,2025-11-22T09:24:08Z,"art pop","Warner Music Group - X5 Music Group",0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033,4
spotify:track:2M9ULmQwTaTGmAdXaXpfz5,"Billionaire (feat. Bruno Mars)","Billionaire (feat. Bruno Mars)","Travie McCoy;Bruno Mars",2010-03-09,211160,70,true,21v5kmjjmfuewr67762leauqy,2025-11-22T09:24:08Z,"","Decaydance/Fueled By Ramen",0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,4
