Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0PSZ9G584Ve27GK6ThlY6P,"Lady Marmalade - Single Edit","Lady Marmalade","Christina Aguilera;Lil' Kim;Mýa;P!nk",2001-06-26,267960,71,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"east coast hip hop","Interscope",0.754,0.811,5,-3.679,1,0.0561,0.0185,0.00000518,0.654,0.639,109.902,4
spotify:track:45Eu7eyjDICs8qRlMgWOMi,"One In A Million","One in a million","Bosson",2001-01-01,214720,53,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","MNW Music AB",0.646,0.83,2,-5.724,0,0.0319,0.0341,0.00000205,0.169,0.714,99.985,4
spotify:track:7zw9OxtVotLfxlfavSADXQ,"Eternity","Eternity/The Road To Mandalay","Robbie Williams",2001-01-01,302760,51,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","Chrysalis UK",0.469,0.316,10,-8.106,1,0.0265,0.504,0.00000604,0.0919,0.199,77.967,4
spotify:track:3UmaczJpikHgJFyBTAJVoz,"Stan","The Marshall Mathers LP","Eminem;Dido",2000-05-23,404106,81,true,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"rap,hip hop","Eminem Catalog PS",0.78,0.768,6,-4.325,0,0.238,0.0371,0.00000234,0.518,0.507,80.063,4
spotify:track:0fIG0HBRIjLRNDHAogtwSB,"Never Had A Dream Come True","""7""","S Club",2000-06-12,240492,63,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","UMC (Universal Music Catalogue)",0.639,0.534,5,-5.588,1,0.0281,0.508,0,0.0948,0.434,122.931,4
spotify:track:7pbNNVcFePJV3Wani6zH8q,"All or Nothing","O-Town 2","O-Town",2003-02-03,250800,64,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","J Records",0.652,0.447,0,-5.507,1,0.0287,0.257,0,0.253,0.234,126.905,4
spotify:track:3IV4swNduIRunHREK80owz,"Rollin' (Air Raid Vehicle)","Chocolate Starfish And The Hot Dog Flavored Water","Limp Bizkit",2000-10-17,213760,83,true,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"nu metal,rap metal,alternative metal,rap rock","Interscope",0.603,0.933,1,-3.358,1,0.171,0.00591,0,0.206,0.709,96.311,4
spotify:track:0Jc8qF1mUPo1A96HE9QxZz,"Pop","Celebrity","*NSYNC",2001-07-23,238426,59,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","Jive",0.706,0.861,11,-6.684,1,0.154,0.0341,0,0.127,0.923,119.946,4
spotify:track:6e9sI2locopZ5p5ij1VAUF,"Independent Women Part I","Survivor","Destiny's Child",2001-01-01,221626,40,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","Columbia",0.517,0.598,6,-3.751,0,0.263,0.388,0.00000222,0.183,0.922,96.933,4
spotify:track:4sllGTsk0WBLZwdqmjfSmA,"Here in My Heart","The Promise","Plus One",2000-05-12,180040,52,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"christian pop,ccm","Atlantic Records",0.633,0.614,9,-7.282,1,0.0247,0.34,0,0.15,0.38,85.981,4
spotify:track:1fgvJXlcZ7uIddMpqsqw0L,"Love Don't Cost a Thing","J.Lo","Jennifer Lopez",2001-01-23,221226,66,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","Epic",0.786,0.842,4,-5.115,0,0.0707,0.00305,0.00000354,0.473,0.685,97.577,4
spotify:track:5X8kkUaUlAyAUr9TYqDFTH,"All For You","All For You","Janet Jackson",2001-01-01,329933,64,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"new jack swing","Virgin Records",0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525,3
spotify:track:41nT1Sp6ChR65FbsdLlFHW,"Bootylicious","Survivor","Destiny's Child",2001-05-01,207906,62,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","Columbia",0.84,0.835,1,-4.386,0,0.275,0.00281,0.00000111,0.152,0.637,103.376,4
spotify:track:6jWLyg8AuMQ9LtIB2UlfOF,"Hanging By A Moment","No Name Face","Lifehouse",2000-01-01,216360,65,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"post-grunge","DreamWorks",0.537,0.858,1,-4.903,1,0.0349,0.000966,0,0.0812,0.502,124.599,4
spotify:track:65B1tEOv5W294uCKbmEcFV,"I Hope You Dance","I Hope You Dance","Lee Ann Womack",2000-01-01,294533,64,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"country","MCA Nashville",0.388,0.443,7,-9.627,0,0.0295,0.0632,0,0.0898,0.276,151.071,4
spotify:track:3eWxADd1CLwJVhyPzrCpl8,"When It's Over - Remastered","The Best Of Sugar Ray","Sugar Ray",2005-06-17,218333,51,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","RT Industries",0.677,0.771,4,-5.852,1,0.0471,0.0465,0,0.165,0.936,99.91,4
spotify:track:2Mpj1Ul5OFPyyP4wB62Rvi,"Survivor","Survivor","Destiny's Child",2001-05-01,254026,69,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","Columbia",0.514,0.911,1,-2.027,0,0.41,0.0559,0,0.775,0.619,161.109,4
spotify:track:1mxTCArq9EhSg4QPGqhjhT,"The Call","Black & Blue","Backstreet Boys",2000-11-21,204800,65,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","Jive",0.696,0.874,10,-3.318,0,0.0772,0.117,0,0.331,0.747,104.196,4
spotify:track:6tXXlqxpIDdrb9QU2edO4f,"Ghost of You and Me","Sooner or Later","BBMAK",2000,288826,26,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","Telstar Records",0.412,0.609,4,-6.969,0,0.029,0.57,0,0.105,0.479,200.07,4
spotify:track:4KoecuyOpZaNFZ0UqVsllc,"Follow Me","Double Wide","Uncle Kracker",2000-06-13,218439,72,true,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","Lava/Atlantic",0.817,0.585,5,-4.688,1,0.0301,0.439,0,0.147,0.916,105.014,4
spotify:track:6mZ6SNzhdYJg9cN22RoZip,"Car Crash","Car Crash","eaJ",2022-04-08,186453,53,true,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","eaJ's notepad",0.681,0.679,0,-6.699,1,0.0414,0.0063,0.000109,0.175,0.262,124.966,4
spotify:track:6WJtzSaXumGZ7pIa0z7QIP,"What Took You So Long?","A Girl Like Me","Emma Bunton",2001-01-01,241000,51,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","Virgin Records",0.668,0.772,9,-5.4,0,0.0307,0.123,0,0.341,0.911,118.011,4
spotify:track:2AogRMqARWyUP7VQ3gmSoY,"Can't Fight The Moonlight","I Need You","LeAnn Rimes",2001-01-30,215506,70,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","Curb Records",0.628,0.834,6,-6.341,0,0.0497,0.403,0,0.051,0.626,97.865,4
spotify:track:4w2Yq2cklbssmUtUy5Vh6H,"Better Man","Sing When You're Winning","Robbie Williams",2000-01-01,202640,63,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","Chrysalis UK",0.496,0.527,6,-7.234,1,0.0339,0.195,0,0.138,0.283,155.932,4
spotify:track:4BC2WQKrZdqMX6rHsvVbUy,"Elevation","All That You Can't Leave Behind","U2",2000-01-01,226626,58,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"rock","Universal-Island Records Ltd.",0.578,0.807,9,-8.078,1,0.0361,0.000974,0.000416,0.0526,0.384,110.053,4
spotify:track:61fUmn6wYvU7qS62wNvQFN,"Lovin' Each Day","Ronan","Ronan Keating",2000-01-01,212973,53,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","Polydor Records",0.541,0.899,1,-6.261,1,0.0633,0.0178,0.00000295,0.286,0.829,106.676,4
spotify:track:4dzreTCcGVgeF1vCcd22AC,"Don't Stop Movin'","Sunshine","S Club",2001-11-26,233626,64,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","UMC (Universal Music Catalogue)",0.822,0.672,7,-6.133,1,0.0329,0.0285,0,0.213,0.91,117.033,4
spotify:track:0AiTIiCQ15NW8QHQwSxKuR,"Drowning","The Hits--Chapter One","Backstreet Boys",2001-10-23,267226,72,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"","Jive",0.568,0.782,6,-5.968,1,0.0396,0.0799,0,0.0985,0.481,141.942,4
spotify:track:3W2QKq6ks7QInnM9j4pOBt,"What Makes a Man","Coast To Coast (Expanded Edition)","Westlife;Steve Mac",2000,230400,56,false,21v5kmjjmfuewr67762leauqy,2025-11-24T08:10:55Z,"tech house","RCA Records Label",0.508,0.538,11,-6.181,1,0.0262,0.0883,0,0.239,0.321,68.54,4
