Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5B5eTk7DF8KVp1zpQoY1XY,"The Reason","The Reason (20th Anniversary)","Hoobastank",2024-01-12,232800,83,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:19:14Z,"nu metal","Island Def Jam",0.474,0.671,4,-4.649,1,0.0289,0.0129,0,0.159,0.0682,82.94,4
spotify:track:6ECp64rv50XVz93WvxXMGF,"This Love","Songs About Jane: 10th Anniversary Edition","Maroon 5",2002,206200,86,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:19:14Z,"pop","Interscope Records*",0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,4
spotify:track:5rb9QrpfcKFHM1EUbSIurX,"Yeah! (feat. Lil Jon & Ludacris)","Confessions (Expanded Edition)","USHER;Lil Jon;Ludacris",2004-03-23,250373,86,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:19:14Z,"r&b,crunk,southern hip hop","LaFace Records",0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,4
spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,"Hey Ya!","Speakerboxxx/The Love Below","Outkast",2003,235213,82,true,21v5kmjjmfuewr67762leauqy,2025-11-22T09:19:14Z,"southern hip hop,hip hop","Arista",0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,4
spotify:track:4j3X4KX8rURekAVIFUhI23,"Perfect","No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)","Simple Plan",2002-03-19,277026,72,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:19:14Z,"pop punk,punk,emo","Rhino Atlantic",0.494,0.672,3,-4.877,1,0.0405,0.0273,0,0.105,0.557,156.208,4
spotify:track:6sqNctd7MlJoKDOxPVCAvU,"My Happy Ending","Under My Skin","Avril Lavigne",2004,242413,73,true,21v5kmjjmfuewr67762leauqy,2025-11-22T09:19:14Z,"","Arista",0.414,0.936,2,-2.407,1,0.0758,0.00136,0,0.369,0.74,170.229,4
spotify:track:38jgy6GklSwpx9cnV1EaPY,"I Don't Wanna Know (feat. Enya and P. Diddy)","Hurt No More","Mario Winans;Enya;Diddy",2004-04-20,257359,39,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:19:14Z,"new age,celtic,hip hop,east coast hip hop","Bad Boy Records",0.847,0.493,11,-5.878,0,0.0462,0.342,0.000998,0.116,0.393,97.008,4
spotify:track:68vgtRHr7iZHpzGpon6Jlo,"My Boo","Confessions (Expanded Edition)","USHER;Alicia Keys",2004-03-23,223440,81,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:19:14Z,"r&b,neo soul","LaFace Records",0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412,4
spotify:track:6I9VzXrHxO9rA9A5euc8Ak,"Toxic","In The Zone","Britney Spears",2003-11-13,198800,85,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:19:14Z,"pop","Jive",0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4
spotify:track:1KvoW6HPuW7Mu9i55XaibE,"Leave (Get Out)","JoJo","JoJo",2004-06-22,242840,68,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:19:14Z,"","Blackground Records",0.697,0.565,5,-6.899,1,0.201,0.161,0.0000473,0.082,0.457,87.043,4
spotify:track:7z3N2W7Xz1t2G2sAO8wFVH,"Burn","Confessions (Expanded Edition)","USHER",2004-03-23,231933,75,false,21v5kmjjmfuewr67762leauqy,2025-11-22T09:19:14Z,"r&b","LaFace Records",0.796,0.477,1,-7.161,1,0.108,0.314,0,0.12,0.685,119.928,4
spotify:track:3KDCYRQl4O681lkYI2sCqE,"Hey Mama","Elephunk","Black Eyed Peas",2003-06-24,214893,66,true,21v5kmjjmfuewr67762leauqy,2025-11-22T09:19:14Z,"","A&M",0.865,0.876,11,-6.339,0,0.241,0.106,0.0000011,0.597,0.941,100.175,4
