Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4JehYebiI9JE8sR8MisGVb,"Halo","I AM...SASHA FIERCE","Beyoncé",2008-11-17,261640,74,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:12:40Z,"","Music World Music/Columbia",0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,4
spotify:track:7aypCcPYXxoa9wBMe0vjTP,"Mad","Year Of The Gentleman","Ne-Yo",2008-01-01,254533,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:12:40Z,"","Universal Music Group",0.731,0.644,0,-5.348,1,0.0343,0.665,0,0.11,0.691,129.94,4
spotify:track:26NX1wPt1TRCH536yocd6i,"If I Were a Boy","I AM...SASHA FIERCE","Beyoncé",2008-11-14,249146,67,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:12:40Z,"","Music World Music/Columbia",0.632,0.518,6,-6.126,1,0.0313,0.107,0,0.354,0.427,90.007,4
spotify:track:1NpD7cQH8hGMZrufOQQ0Xk,"Chora, Me Liga - Ao Vivo","Curtição (Ao Vivo)","João Bosco & Vinícius",2008-07-14,181146,63,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:12:40Z,"sertanejo,sertanejo universitário,arrocha,agronejo,sertanejo tradicional","Sony BMG Music Entertainment",0.682,0.905,0,-3.825,1,0.112,0.257,0,0.831,0.636,98.102,4
spotify:track:4rsyKhMbQu7EprQOomr0hd,"Versos Simples - Ao Vivo","Chimarruts Ao Vivo","Chimarruts",2007-01-01,187706,60,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:12:40Z,"reggae,mpb","EMI Brazil",0.309,0.292,7,-12.4,1,0.036,0.822,0.00000363,0.981,0.422,165.305,1
spotify:track:1EzrEOXmMH3G43AXT1y7pA,"I'm Yours","We Sing. We Dance. We Steal Things.","Jason Mraz",2008-05-12,242946,77,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:12:40Z,"soft pop,acoustic pop","Atlantic Records/ATG",0.703,0.444,11,-9.331,1,0.0417,0.559,0,0.0973,0.712,150.96,4
spotify:track:27BJvohzeadNRclYHPV3Gl,"Hush Hush; Hush Hush","Doll Domination (Revised International Version)","The Pussycat Dolls",2008,253600,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:12:40Z,"","Pussycat Dolls LP2 / Timbaland",0.634,0.796,10,-4.11,0,0.0626,0.062,0,0.265,0.613,129.438,4
spotify:track:1Go5sZ2OZeWNyskKsX2CFW,"Borboletas","Borboletas","Victor & Leo",2008,201453,65,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:18:41Z,"sertanejo,sertanejo tradicional,sertanejo universitário","Sony BMG Music Entertainment",0.624,0.823,11,-6.036,0,0.0297,0.533,0,0.0864,0.451,137.97,4
spotify:track:7GgUY1TK5etQrJqCVuYWMW,"I Hate This Part","Doll Domination","The Pussycat Dolls",2008-01-01,218386,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:12:40Z,"","Pussycat Dolls LP2 / Timbaland",0.756,0.619,5,-4.37,1,0.0313,0.0825,0,0.262,0.521,111.573,4
spotify:track:3oDFtOhcN08qeDPAK6MEQG,"Boom Boom Pow","THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version]","Black Eyed Peas",2009-01-01,251440,71,true,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:12:40Z,"","Interscope",0.866,0.857,9,-5.894,1,0.0664,0.13,0.0017,0.13,0.408,130.049,4
