Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2oeWPUdXoxYNAMO60wGvgw,"Humilde Residência","Avenida Brasil - EP","Michel Teló",2012-04-19,193293,28,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:43:48Z,"sertanejo,sertanejo universitário,sertanejo tradicional","Som Livre",0.578,0.936,9,-5.272,1,0.0483,0.446,0.00000178,0.886,0.913,179.758,4
spotify:track:03UlQzmQHLb3fnvfhipq0B,"Assim Você Mata O Papai","Assim Você Mata O Papai","Sorriso Maroto",2012-01-31,196426,50,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:43:48Z,"pagode,samba","Som Livre",0.802,0.776,10,-5.881,1,0.0514,0.731,0.00000727,0.177,0.965,94.042,4
spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,"Set Fire to the Rain","21","Adele",2011-01-19,241693,2,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:45:41Z,"soft pop","XL Recordings/Columbia",0.61,0.683,2,-3.879,0,0.0253,0.00382,0.00000179,0.125,0.466,108.003,4
spotify:track:5ivya8USJX3ezDjd2FYSXa,"Camaro Amarelo","Camaro Amarelo - Single","Munhoz & Mariano",2012-06-25,212751,54,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:43:48Z,"sertanejo,sertanejo universitário,arrocha,agronejo","Som Livre",0.563,0.954,8,-4.481,1,0.0625,0.172,0.000268,0.963,0.789,148.051,4
spotify:track:4kflIGfjdZJW4ot2ioixTB,"Someone Like You","21","Adele",2011-01-19,285040,2,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:43:48Z,"soft pop","XL Recordings/Columbia",0.559,0.33,9,-8.251,1,0.0285,0.892,0,0.0975,0.285,135.109,4
spotify:track:0PWwYfU5Pc6pN3oHcudvG0,"Já Não Sei Mais Nada (Yo No Se Mañana)","Juras de Amor","Bruno & Marrone",2012-01-03,265213,36,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:43:48Z,"sertanejo,sertanejo tradicional,sertanejo universitário","Sony Music Entertainment",0.639,0.677,2,-6.409,1,0.0277,0.772,0.00000266,0.128,0.49,95.008,4
spotify:track:6nek1Nin9q48AVZcWs9e9D,"Paradise","Mylo Xyloto","Coldplay",2011-10-24,278719,85,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:43:48Z,"","Parlophone UK",0.449,0.585,5,-6.761,1,0.0268,0.0509,0.0000875,0.0833,0.212,139.631,4
spotify:track:0cP8fL9xvi8OYisR8OJuzN,"Te Vivo","As Melhores... Até Aqui","Luan Santana",2013-06-10,193880,47,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:43:48Z,"sertanejo,sertanejo universitário,arrocha","Som Livre",0.535,0.514,2,-5.617,1,0.0293,0.901,0,0.594,0.575,129.931,4
spotify:track:0TDLuuLlV54CkRRUOahJb4,"Titanium (feat. Sia)","Nothing but the Beat (Ultimate Edition)","David Guetta;Sia",2012-12-07,245040,83,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:49:04Z,"edm","Parlophone (France)",0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,4
spotify:track:6WzJt0KmZWjX1vg0HdgKmo,"É Tenso","Top Hits","Fernando & Sorocaba",2014-08-04,161626,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T12:43:48Z,"sertanejo,sertanejo universitário,agronejo,piseiro,arrocha","Som Livre",0.64,0.897,2,-5.824,1,0.0414,0.476,0,0.924,0.673,100.966,4
