Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:77SMvpVyK2hLHX7XrZlwNR,"Nosso Amor é Ouro","Maxximum - Zezé Di Camargo & Luciano","Zezé Di Camargo & Luciano",2005-08-09,208133,49,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"sertanejo tradicional,sertanejo","Columbia",0.536,0.787,8,-5.314,1,0.0357,0.213,0,0.134,0.896,164.46,3
spotify:track:0aJzrpwqEdGZQsSHLvbbpz,"Vou Deixar","#1 Hits","Skank",2013-01-28,273533,50,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"brazilian rock,mpb,brazilian pop,pop rock","Sony BMG Music Entertainment",0.509,0.846,2,-6.707,1,0.0369,0.033,0.0000437,0.12,0.753,135.844,4
spotify:track:2oRQmJitqUIwovf3Ttg4sw,"Hey Ya!","Kiss R&B Digital Downloads","Outkast",2006-11-06,236026,43,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"southern hip hop,hip hop","Sony BMG Music UK",0.714,0.946,0,-4.779,1,0.0556,0.0672,0.000486,0.187,0.966,79.52,4
spotify:track:2iUxWUv5TovjBmayOcWohB,"Equalize","Admirável Chip Novo","Pitty",2003-04-16,232240,67,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"brazilian rock,mpb,brazilian pop","Deckdisc",0.578,0.62,2,-5.837,1,0.0249,0.00577,0,0.104,0.426,88.114,4
spotify:track:3JILPb8Uc6NKmHq1poT5ML,"Shut Up","Elephunk (International Version)","Black Eyed Peas",2003-01-01,296186,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"","Universal Music Group",0.81,0.714,2,-3.966,1,0.243,0.0637,0,0.237,0.561,112.968,4
spotify:track:13bfHGBCuDtES8Zfj4Yfqn,"Flor Do Reggae - Ao Vivo","A Arte De Ivete Sangalo","Ivete Sangalo",2004-10-30,262426,20,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"axé,pagode baiano,mpb,brazilian pop","Universal Music Ltda.",0.627,0.795,1,-7.709,1,0.0474,0.132,0.0000121,0.239,0.882,164.388,4
spotify:track:7vUbma0t0JXiKDOeqruWWK,"Amanhã não se sabe","Tudo Outra Vez","Ls Jack",2003-06-24,265026,54,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"brazilian rock,brazilian pop,mpb","Indie Records Ltda",0.568,0.678,5,-5.127,0,0.0247,0.473,0,0.103,0.454,95.987,4
spotify:track:6eIeK60pSjw02OT09n964W,"Pra Sempre","Zezé Di Camargo & Luciano 2003","Zezé Di Camargo & Luciano",2003-09-15,213960,46,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"sertanejo tradicional,sertanejo","Columbia",0.574,0.603,2,-5.954,1,0.0318,0.225,0,0.123,0.212,144.096,4
spotify:track:79nNYCbA35kdWdfzr3HcCD,"Faz Tempo","Clube Carnavalesco Inocentes Em Progresso","Ivete Sangalo",2003-01-01,266053,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"axé,pagode baiano,mpb,brazilian pop","Universal Music",0.736,0.671,9,-5.559,1,0.0504,0.35,0.0000279,0.151,0.815,90.023,4
spotify:track:0T2ySvBLQySnD489lFxfdT,"Sorte Grande","Clube Carnavalesco Inocentes Em Progresso","Ivete Sangalo",2003-01-01,228706,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"axé,pagode baiano,mpb,brazilian pop","Universal Music",0.737,0.842,2,-5.234,1,0.0596,0.165,0.00468,0.143,0.965,142.025,4
spotify:track:7afSN5zhUhkbpRFpYKYztK,"The Reason","The Reason","Hoobastank",2003-01-01,232800,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"nu metal","Universal Music Ltd.",0.472,0.671,4,-4.649,1,0.029,0.0129,0,0.159,0.0681,82.952,4
spotify:track:75BtMs50FJdQrPxitQqDrD,"Fantasias","Esse Alguém Sou Eu","Leonardo",2009-01-01,218426,33,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"sertanejo tradicional,sertanejo","Universal Music Ltda.",0.625,0.506,11,-8.022,1,0.0266,0.257,0.00000327,0.977,0.401,112.044,4
spotify:track:3hNyVKzZ1c26umuL3K5WEX,"Enquanto Houver Sol","As Grandes Décadas Da Música Popular Brasileira","Titãs",2007-01-16,183093,43,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"brazilian rock,mpb,brazilian pop,pop rock","Sony BMG Music Entertainment",0.665,0.596,4,-3.896,1,0.0267,0.149,0.0000484,0.327,0.207,115.265,4
spotify:track:7Dy5WY9UIZyfXCat1lmCjp,"Será (Sera)","Inevitável","Bruno & Marrone",2003-10-31,285440,44,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"sertanejo,sertanejo tradicional,sertanejo universitário","RCA Records Label",0.57,0.445,0,-7.694,1,0.0246,0.65,0.00000694,0.7,0.322,77.856,4
spotify:track:7n0ObHDH1RUhOq4cICcila,"Você Pra Sempre (Inveja)","Identidade","Sandy e Junior",2003-01-01,196680,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"brazilian pop,mpb,lullaby","Universal Music Taiwan",0.624,0.427,9,-8.847,1,0.0284,0.751,0,0.141,0.311,102.003,4
spotify:track:4igNrrOP2NqmtzCHwxVTxm,"Behind Blue Eyes","Greatest Hitz","Limp Bizkit",2005-01-01,269386,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"nu metal,rap metal,alternative metal,rap rock","Universal Music Group",0.584,0.526,7,-6.028,1,0.0267,0.455,0,0.141,0.0788,120.345,4
spotify:track:693kM2e0VGAe0pkqtcdrAu,"Musa Do Verão","Felipe Dylon","Felipe Dylon",2003-01-01,213040,49,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"brazilian pop","EMI Brazil",0.846,0.65,9,-9.77,1,0.0342,0.275,0,0.325,0.937,123.986,4
spotify:track:4ZVxlTOQoTRImsq6RF5raw,"Você Me Vira A Cabeça (Me Tira Do Sério)","A Paixão Tem Memória","Alcione",2001-01-01,282773,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"samba,pagode,mpb","Universal Music",0.43,0.445,6,-7.886,0,0.0427,0.592,0,0.101,0.262,181.914,4
spotify:track:6MvGz9TuT9exMFmd6PoNso,"My Immortal - Band Version","Fallen","Evanescence",2003-01-01,273360,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"alternative metal","Universal Music Group",0.25,0.334,9,-7.882,1,0.0342,0.756,0.0000186,0.087,0.0699,149.946,4
spotify:track:0uqPG793dkDDN7sCUJJIVC,"Where Is The Love?","Elephunk (International Version)","Black Eyed Peas",2003-01-01,272533,2,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"","Universal Music Group",0.835,0.687,5,-3.18,1,0.184,0.101,0,0.132,0.828,94.059,4
spotify:track:5zF2zGPkL6Ipsn9AfAK6RP,"This Love","Songs About Jane","Maroon 5",2002-06-25,206200,1,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"pop","Universal Music Group",0.714,0.868,5,-4.596,0,0.0363,0.0551,0,0.0987,0.78,95.05,4
spotify:track:4zVlul17Z9SGqwgmbwm10Z,"Encostar na Tua","Estampado","Ana Carolina",2003-08-01,251426,63,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"mpb,brazilian pop,nova mpb","Ariola",0.59,0.576,4,-7.408,1,0.0261,0.219,0,0.166,0.419,99.941,4
spotify:track:4FTMLdw4lVKKBY0RNumOeu,"Eu Sei Que Te Perdi (Sexed Up)","Brincadeira Tem Hora","Leonardo",2003-06-26,260266,27,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"sertanejo tradicional,sertanejo","RCA Records Label",0.492,0.401,0,-11.715,1,0.0274,0.442,0,0.1,0.233,77.054,4
spotify:track:6n8TMVyFKoUmDc4apxceRD,"Breaking the Habit","Meteora","Linkin Park",2003-03-25,196133,69,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.58,0.865,4,-4.359,0,0.0313,0.105,0,0.106,0.587,100.016,4
spotify:track:2m4G8LyyYMKemr1KPTfyMq,"Talvez","Ao Vivo No Olimpo - Músicas Extras do Dvd","Grupo Revelação",2010-10-04,309202,44,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"pagode,samba","Deckdisc",0.378,0.415,4,-14.674,1,0.036,0.798,0.0000471,0.593,0.288,154.755,4
spotify:track:4miWxCw4z6lKjQvWgEwKqu,"Shortinho Saint-Tropez","Planeta Samba","Bokaloka",2004-03-19,224240,12,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"pagode,samba","Deckdisc",0.52,0.766,0,-6.717,1,0.0554,0.454,0.00000178,0.67,0.743,151.056,4
spotify:track:3lHGe4iUc7AC0xMBDcGSqw,"Bum, Bum, Bum","Mis Favoritas","Alexandre Pires",2011-10-31,260573,17,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"pagode,samba","Sony Music Latin",0.712,0.547,10,-8.787,1,0.0335,0.26,0,0.274,0.432,125.929,4
spotify:track:0wTT8v2VobY9kdajwIBV1b,"Jogado na rua","Em Qualquer Lugar do Mundo","Daniel",2004-08-25,197253,21,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"sertanejo tradicional,sertanejo","WM Brazil",0.421,0.701,5,-3.682,1,0.0444,0.478,0,0.105,0.46,156,4
spotify:track:19EQUqnUXEeiBrY10JhPEF,"It's My Life","The Singles Collection","No Doubt",2003-01-01,225866,0,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"","Interscope",0.606,0.75,8,-4.535,0,0.0306,0.00264,0.000788,0.321,0.771,126.316,4
spotify:track:7njGCA3OpHQrguo6KqFa8z,"Me Engana Que Eu Gosto (Mienteme)","Transparente","Wanessa Camargo",2004-02-27,207760,35,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"brazilian pop","RCA Records Label",0.616,0.892,2,-6.157,1,0.124,0.144,0,0.777,0.669,109.963,4
spotify:track:5a008ecFPEypprh1yOg1bM,"Vamos Fugir","#1 Hits","Skank",2013-01-28,240133,56,false,0ud4plxqcvksx3rt4vu0v3pt4,2019-09-06T10:55:49Z,"brazilian rock,mpb,brazilian pop,pop rock","Sony BMG Music Entertainment",0.604,0.752,6,-5.625,0,0.0352,0.22,0,0.112,0.756,135.943,4
